ZipCode,Income,Income Change,Population,Density,White Percentage
91715,64251,1.03872,9818605,1628.93,27.8
85018,61606,1.0036,3817117,288.05,58.7
80510,78642,1.08779,294567,237.398,79.4
80970,65334,1.04136,622263,177.516,72
97127,59484,1.01646,99193,68.3639,79.1
62665,48508,0.974464,35547,36.9399,89.8
72395,37237,0.999683,46480,33.3228,60.5
64105,52805,1.02393,674158,661.245,63.3
97280,71636,1.10273,425363,315.667,81.8
95608,63902,1.01545,1418788,879.781,48.4
62352,42664,0.951714,16430,11.3473,96.2
68982,50344,1.0111,3423,3.48042,97.7
58778,65648,1.11253,8962,1.75715,90.5
85204,61606,1.0036,3817117,288.05,58.7
63177,41107,1.09554,319294,3325.57,42.2
77305,77416,1.05808,455746,316.048,71.2
84622,51720,1.09413,27822,10.3641,86.7
60433,83504,0.986634,677560,447.426,67.2
95269,61145,1.00916,685306,298.36,35.9
63102,41107,1.09554,319294,3325.57,42.2
77878,56235,1.16788,17187,18.3647,68.1
67657,40769,0.831381,2597,1.7253,90.8
92235,63948,0.992807,2189641,206.948,39.7
73038,44588,1.09821,29600,15.3292,59.5
92521,63948,0.992807,2189641,206.948,39.7
73844,51996,0.937482,5636,1.98953,76.5
99258,54852,1.04116,471221,120.052,86.7
89086,56802,0.905533,1951269,157.751,48
72634,35518,0.933909,16653,16.6786,95.9
60132,88711,1.03892,916924,1524.72,70.5
59338,55841,1.28701,11699,1.47457,94.1
93465,70699,1.10533,269637,53.7743,71.1
62264,53681,0.991401,270056,243.441,62.9
66968,48889,1.1045,5799,3.80562,95.8
65650,44892,1.12366,31137,30.1238,95
76638,48199,1.06284,234906,160.669,58.9
77266,60146,1.04857,4092459,1703.04,33
95545,45528,1.01854,134623,21.4415,77.2
77508,60146,1.04857,4092459,1703.04,33
60560,91764,1.03007,114736,199.134,74.2
63621,37188,1.1191,10630,11.829,95.6
71334,31813,0.9491,20822,19.5698,56.8
62988,34709,1.07964,8238,19.5161,60.5
75833,44818,0.996048,16801,11.2217,77.8
85215,61606,1.0036,3817117,288.05,58.7
68665,47128,1.02638,2538,2.48448,96.6
68008,70753,1.02447,20234,28.6686,95.9
72028,36897,1.0354,17295,15.8939,94.1
68430,58009,1.02315,285407,193.058,84.3
88336,42267,0.86646,20497,2.92367,66.4
85345,61606,1.0036,3817117,288.05,58.7
72437,45868,1.04854,96443,88.7444,79.6
93258,47518,0.97186,442179,59.3195,32.6
98447,67868,1.05183,795225,204.571,70.3
58622,75708,1.37071,24199,8.46676,94.1
71245,34154,0.86905,46735,70.7271,54.2
91021,64251,1.03872,9818605,1628.93,27.8
63825,40567,1.01255,29968,22.8812,96.5
92406,60164,0.966223,2035210,67.9482,33.3
61049,59707,0.960811,53497,38.1828,88.6
59348,52457,1.24842,1743,0.260793,94.4
82725,79916,0.935979,46133,4.91568,88.9
79521,46013,1.16921,5899,4.52614,70.3
93550,64251,1.03872,9818605,1628.93,27.8
67544,50198,1.02874,27674,18.804,83.4
98070,89418,1.17822,1931249,399.364,64.8
97701,63680,1.07615,157733,26.8973,88.4
70609,49452,1.01356,192768,129.202,69.4
61957,51157,1.02809,22363,17.3794,98
84738,56877,1.0192,138115,35.8145,85.6
86039,40054,0.903175,107449,7.14662,43.9
89155,56802,0.905533,1951269,157.751,48
98613,54056,1.29635,20318,5.18276,83.8
92804,85398,1.03021,3010232,2621.98,44.1
75433,51877,1.1173,35161,30.3043,75.4
91482,64251,1.03872,9818605,1628.93,27.8
91102,64251,1.03872,9818605,1628.93,27.8
95991,56955,1.00268,94737,96.3213,50.4
78651,71767,1.19031,1024266,738.011,50.5
71105,40866,0.985749,254969,193.332,47.8
62236,81268,1.06788,32957,51.2618,97.1
98329,67868,1.05183,795225,204.571,70.3
80643,70908,1.14387,252825,36.3197,67.6
59710,50247,1.04806,7691,1.05492,95.4
60641,62088,1.0323,5194675,2999.99,43.9
60954,57981,1.03005,113449,94.4546,73.4
97380,46061,1.03957,46034,23.4887,84.4
76206,83376,1.05883,662614,486.442,64.4
98375,67868,1.05183,795225,204.571,70.3
98467,67868,1.05183,795225,204.571,70.3
78359,55229,1.09612,64804,72.158,42.2
76874,60543,0.967097,4128,2.10024,39.7
70773,44269,0.964207,22802,29.1219,60.3
66007,71184,1.04476,76227,99.5751,80.3
76465,48819,1.11694,37890,24.8156,77.5
70148,39576,0.94732,343829,763.86,30.5
79085,45000,1.15025,8062,6.06336,37.3
88555,44597,1.10085,800647,586.128,13.1
60070,62088,1.0323,5194675,2999.99,43.9
86631,50180,1.0396,211033,17.6051,82
60677,62088,1.0323,5194675,2999.99,43.9
59836,51270,1.07217,109299,19.2533,91
71644,45166,1.13349,14134,16.5141,65.8
63774,42231,1.00422,39191,59.704,84.9
64189,52805,1.02393,674158,661.245,63.3
75045,56854,1.06287,2368139,1838.46,33.1
97294,71636,1.10273,425363,315.667,81.8
90652,64251,1.03872,9818605,1628.93,27.8
67575,40598,0.923311,3307,2.81522,95.7
93306,52479,0.999519,839631,68.3238,38.6
76864,41827,1.17614,4936,4.78031,81.5
74834,49362,1.04704,34273,23.404,84.6
78538,38398,1.08026,774769,390.322,7.8
85076,61606,1.0036,3817117,288.05,58.7
75147,45798,1.03257,78532,59.7968,80.9
59530,47141,0.969567,16096,2.4249,72.9
79602,50818,1.07485,131506,101.897,67
59314,52457,1.24842,1743,0.260793,94.4
80949,65334,1.04136,622263,177.516,72
63769,51730,1.04307,75674,81.0899,87.9
59916,52966,1.05567,90928,7.67433,94
74471,40936,1.13588,46987,39.5605,50.2
97358,56097,1.09208,315335,133.873,68.7
94122,104552,1.31505,805235,9914.67,41.9
68416,55625,1.1557,5890,5.89542,95.4
63144,65300,1.01744,998954,1162.35,68.9
96861,,,,,
92334,60164,0.966223,2035210,67.9482,33.3
91729,60164,0.966223,2035210,67.9482,33.3
75980,47714,1.0931,86771,73.0045,63.3
95543,45258,1.12382,28610,15.8126,64.7
75566,45345,1.11849,30464,22.2795,77.2
79847,29318,1.16104,3476,0.549338,18.1
62927,37802,1.05391,60218,63.411,76
65744,41487,0.953418,51675,51.0565,91.1
58206,51951,1.05314,66861,21.0587,88.6
65674,44892,1.12366,31137,30.1238,95
77960,60492,1.04764,7210,6.39472,60.2
60680,62088,1.0323,5194675,2999.99,43.9
88315,42752,0.967881,63797,6.81116,52.8
78729,83679,1.09114,422679,276.188,63.8
72617,41481,1.04484,41513,46.1328,96
98405,67868,1.05183,795225,204.571,70.3
70607,49452,1.01356,192768,129.202,69.4
62806,49766,1.10396,6721,19.3588,97.5
76501,54184,0.999538,310235,208.295,50.7
81522,53683,0.924697,146723,26.4813,83.1
92712,85398,1.03021,3010232,2621.98,44.1
72201,50093,0.995688,382748,311.618,55.3
87028,36146,0.97398,17866,1.84013,37.6
83210,51288,1.04238,45607,11.4383,74.9
71326,31813,0.9491,20822,19.5698,56.8
76908,51675,1.11951,110224,51.772,57.9
70592,54726,1.03202,221578,608.747,67.2
97868,51887,1.01471,75889,11.5263,69.4
98653,54056,1.29635,20318,5.18276,83.8
75886,43355,0.962985,58458,38.6013,61.2
65673,41487,0.953418,51675,51.0565,91.1
92232,45834,1.0626,174528,27.3086,13.7
99214,54852,1.04116,471221,120.052,86.7
69156,56538,1.02452,9998,4.71121,90.8
79172,43157,1.05276,121073,87.061,49
97259,71636,1.10273,425363,315.667,81.8
77333,77416,1.05808,455746,316.048,71.2
95817,63902,1.01545,1418788,879.781,48.4
70435,67706,0.997648,233740,153.419,80.6
97867,48617,1.03417,25748,6.2078,90.9
71046,44230,1.04371,26656,21.3473,56.6
79705,78888,1.28768,136872,109.097,53.2
80824,48394,1.0306,10043,2.4821,77.9
79012,43157,1.05276,121073,87.061,49
63857,34186,1.04375,31953,37.6703,82.9
80528,67664,1.07508,299630,65.608,84.5
99841,63603,1.30384,2150,0.0754397,46.2
63156,41107,1.09554,319294,3325.57,42.2
60086,,,,,
93116,,,,,
62549,50444,1.0204,110768,111.983,78.4
95624,63902,1.01545,1418788,879.781,48.4
72542,33708,0.970978,17264,18.6515,95
58625,70500,1.29814,3536,0.781281,84.4
70524,32180,0.847432,33984,35.7384,67.9
61882,55591,1.09946,16561,23.6709,95.7
73056,62035,1.14284,41848,36.2961,78.5
64505,50457,1.06746,89201,125.079,86.3
65604,44808,0.978751,275174,256.51,89.5
59038,42292,0.998974,718,0.346827,92.8
58649,54875,1.36838,2343,1.13898,96.7
76653,42680,0.908354,23384,18.1595,61.7
60517,88711,1.03892,916924,1524.72,70.5
79070,49928,0.90812,10223,7.22178,49.5
73151,52855,1.10457,718633,661.449,59.3
81429,48739,0.938229,41276,11.3175,77.5
77216,60146,1.04857,4092459,1703.04,33
80217,73925,1.12911,572003,422.951,63.2
74766,35829,1.03383,33151,11.7366,65.8
80161,73925,1.12911,572003,422.951,63.2
80977,65334,1.04136,622263,177.516,72
76148,64874,1.05202,1809034,1414.12,51.8
58627,92604,1.59954,783,0.315441,98.5
87420,50582,0.982161,130044,15.0834,42.5
85617,48649,0.972266,131346,15.1952,58.5
89406,51514,0.895418,24877,2.94474,76.5
67505,49174,1.06447,64511,31.3965,86.1
94998,110217,1.10733,252409,288.153,72.8
78289,55456,1.05714,1714773,1031.61,30.3
68401,59779,1.12423,13665,13.5503,93.1
86321,50180,1.0396,211033,17.6051,82
97813,51887,1.01471,75889,11.5263,69.4
79001,63315,1.11101,2052,0.902236,82.8
75187,56854,1.06287,2368139,1838.46,33.1
92027,74855,1.06446,3095313,509.33,48.5
79835,44597,1.10085,800647,586.128,13.1
75951,46088,1.08598,35710,27.036,75.4
63151,65300,1.01744,998954,1162.35,68.9
79234,43750,1.15131,1210,0.836319,83.7
83126,64519,1.00122,18106,2.41458,93.5
94550,92574,1.19662,1510271,1290.13,34.1
72386,39277,1.0917,24583,21.2474,89
70448,67706,0.997648,233740,153.419,80.6
85714,51037,1.00554,980263,76.3334,55.3
63870,35399,0.965131,18956,17.2882,81.1
97281,78010,1.1181,529710,360.822,69.7
88585,44597,1.10085,800647,586.128,13.1
60652,62088,1.0323,5194675,2999.99,43.9
72661,35518,0.933909,16653,16.6786,95.9
70515,41177,0.991118,61773,68.7662,78.6
95110,116178,1.19972,1781642,867.333,35.2
93771,51261,0.990179,930450,99.6912,32.7
96844,,,,,
59353,50202,1.11399,1017,0.532001,97.1
80446,70469,1.0458,14843,4.62338,89.7
74349,41701,0.938849,15029,12.585,65.6
75425,43562,1.02773,49793,37.5605,76.1
63332,81411,1.03815,360485,374.041,89.1
75633,51569,1.01377,23796,20.6266,73.6
97364,46061,1.03957,46034,23.4887,84.4
70352,48866,0.904804,111860,52.5669,68.6
76132,64874,1.05202,1809034,1414.12,51.8
58223,62870,1.2731,8121,4.27956,94.7
77077,60146,1.04857,4092459,1703.04,33
68702,52857,1.07522,34876,33.5494,83.3
93099,,,,,
68362,50734,1.16196,5228,5.29823,97.1
97391,46061,1.03957,46034,23.4887,84.4
76070,53162,0.914528,8490,30.742,77.7
72653,41481,1.04484,41513,46.1328,96
73530,40462,1.21644,7992,6.05336,64.6
77855,44818,0.996048,16801,11.2217,77.8
92657,85398,1.03021,3010232,2621.98,44.1
87504,59192,1.00742,144170,49.7869,43.9
85615,48649,0.972266,131346,15.1952,58.5
90303,64251,1.03872,9818605,1628.93,27.8
74346,39742,1.03665,41487,33.7847,65.9
62544,50444,1.0204,110768,111.983,78.4
84082,77449,1.06529,23530,11.4108,84.2
77439,69369,1.06683,291309,473.089,59.3
68976,62545,1.35356,2044,2.58846,95.6
96014,44200,1.07194,44900,3.93385,79.5
70420,67706,0.997648,233740,153.419,80.6
85299,61606,1.0036,3817117,288.05,58.7
84628,62237,1.04872,10246,1.76955,94
60681,62088,1.0323,5194675,2999.99,43.9
60521,88711,1.03892,916924,1524.72,70.5
71758,44000,1.08221,41639,27.6471,61.8
95536,45528,1.01854,134623,21.4415,77.2
65712,43373,1.01433,38634,39.9825,91
59013,57538,1.05292,10078,2.44065,95.9
70810,52719,1.02388,440171,676.86,47
68056,79549,1.04488,158840,364.008,83.8
63341,81411,1.03815,360485,374.041,89.1
75027,83376,1.05883,662614,486.442,64.4
99119,48583,1.12022,13001,4.00432,89.8
61079,52743,1.00223,295266,310.012,72.5
76655,48199,1.06284,234906,160.669,58.9
75208,56854,1.06287,2368139,1838.46,33.1
92840,85398,1.03021,3010232,2621.98,44.1
82716,79916,0.935979,46133,4.91568,88.9
59242,42904,1.02745,10425,1.95396,35.6
74652,47789,1.04219,47472,13.2561,64.7
98609,51752,1.01171,102410,42.318,85.8
80222,63793,1.25741,600158,2262.2,52.2
80630,70908,1.14387,252825,36.3197,67.6
73753,51332,1.13293,60580,36.9616,80.5
98632,51752,1.01171,102410,42.318,85.8
70717,44269,0.964207,22802,29.1219,60.3
67859,47025,1.01938,22952,22.6626,36
62027,46052,0.996435,13886,15.4399,97.3
92508,63948,0.992807,2189641,206.948,39.7
74194,53902,1.05984,603403,666.276,65.2
77245,60146,1.04857,4092459,1703.04,33
84717,52337,1.04903,5172,0.614844,91.6
87187,51643,0.975476,662564,377.758,41.5
72857,42361,1.03786,22185,15.6752,76.7
78227,55456,1.05714,1714773,1031.61,30.3
93702,51261,0.990179,930450,99.6912,32.7
67730,48125,1.08454,2519,1.38521,95.3
73198,52855,1.10457,718633,661.449,59.3
93943,66676,1.00891,415057,81.0752,32.9
79547,46013,1.16921,5899,4.52614,70.3
62670,60466,1.03824,197465,132.1,82.5
74756,32129,1.04596,15205,12.8836,63.7
68654,61962,1.14712,5406,7.04504,95.9
76824,58194,1.12536,19677,20.0887,75.4
59480,48160,1.01896,81327,13.8546,87.4
66208,84915,1.03287,544179,681.726,82
97311,56097,1.09208,315335,133.873,68.7
97412,49958,1.04385,351715,39.367,84.7
71480,36868,0.880056,14890,15.9625,84.1
98191,89418,1.17822,1931249,399.364,64.8
64146,52805,1.02393,674158,661.245,63.3
92283,45834,1.0626,174528,27.3086,13.7
89030,56802,0.905533,1951269,157.751,48
89043,56414,1.13202,5345,0.314728,87.9
58243,54414,1.10564,11119,3.77376,88.4
63820,32846,0.995684,14358,22.6253,73.3
97751,44524,0.866971,20978,3.61673,89.4
81501,53683,0.924697,146723,26.4813,83.1
93212,53865,0.992306,152982,71.9489,35.2
98036,82751,1.1194,713335,149.922,74.3
67953,43925,0.93191,3233,2.8064,76.3
77045,60146,1.04857,4092459,1703.04,33
62340,42664,0.951714,16430,11.3473,96.2
89442,61155,0.985438,421407,37.0322,66
71730,44000,1.08221,41639,27.6471,61.8
63939,33343,1.01822,14100,14.3105,96.2
90103,64251,1.03872,9818605,1628.93,27.8
89147,56802,0.905533,1951269,157.751,48
85024,61606,1.0036,3817117,288.05,58.7
80246,63793,1.25741,600158,2262.2,52.2
97914,42478,0.973249,31313,1.67092,63.6
65215,54043,1.0586,162642,142.336,81
79003,63778,0.920221,3807,2.73525,69.8
83287,54265,1.12206,5986,3.09483,94.7
94236,63902,1.01545,1418788,879.781,48.4
80631,70908,1.14387,252825,36.3197,67.6
86515,32963,0.979434,71518,4.22652,20.4
74546,45346,1.03629,45837,22.3646,71.9
90264,64251,1.03872,9818605,1628.93,27.8
64194,52805,1.02393,674158,661.245,63.3
75791,53511,1.04016,209714,154.416,62.1
71649,33051,1.36751,11800,11.7868,40.3
97731,43522,0.933406,66380,5.84399,81.1
62661,60466,1.03824,197465,132.1,82.5
93250,52479,0.999519,839631,68.3238,38.6
63043,65300,1.01744,998954,1162.35,68.9
77335,46182,1.24288,45413,30.0104,72.3
96039,44200,1.07194,44900,3.93385,79.5
71360,44852,0.989375,131613,71.9591,62
77372,77416,1.05808,455746,316.048,71.2
82714,64055,1.1515,7083,1.25536,95.9
93012,84017,1.00005,823318,299.262,48.7
62884,41414,1.08032,39561,55.5833,96.9
88568,44597,1.10085,800647,586.128,13.1
70514,40485,0.898059,54650,59.3462,57.2
90056,64251,1.03872,9818605,1628.93,27.8
62767,60466,1.03824,197465,132.1,82.5
87042,45084,0.961709,76569,48.8234,36.2
98569,47770,1.02253,72797,17.3812,81.4
62888,48298,1.06439,22350,31.5714,87.1
59773,61499,1.10013,89513,16.7463,93.3
61616,54770,0.987418,186494,168.608,72.7
94609,92574,1.19662,1510271,1290.13,34.1
74738,32129,1.04596,15205,12.8836,63.7
87821,42480,1.19379,3725,0.369142,76
78734,71767,1.19031,1024266,738.011,50.5
68456,67591,1.08488,16750,16.6251,96.4
94125,,,,,
62246,58097,1.00306,17768,27.6374,88.9
97242,71636,1.10273,425363,315.667,81.8
86441,43266,0.975332,200186,9.76684,79.6
72444,36870,1.09415,17969,17.7366,95.9
98060,89418,1.17822,1931249,399.364,64.8
58271,64962,1.20123,7413,2.85238,93.7
79046,57372,0.978859,3302,2.29757,67
91222,64251,1.03872,9818605,1628.93,27.8
76443,44602,0.896982,13544,10.7104,89.1
74077,40944,1.05666,77350,72.8353,79.7
68050,66718,1.03705,20780,15.4282,96.2
91710,60164,0.966223,2035210,67.9482,33.3
61825,51692,1.02427,201081,117.579,70.9
60301,62088,1.0323,5194675,2999.99,43.9
89713,52034,0.896293,55274,210.983,70.7
83203,51288,1.04238,45607,11.4383,74.9
79056,57372,0.978859,3302,2.29757,67
80960,65334,1.04136,622263,177.516,72
70532,39653,0.828844,31594,37.3973,78.6
78231,55456,1.05714,1714773,1031.61,30.3
62079,53778,1.02233,47765,32.9518,97
71434,27795,0.822009,39566,21.6989,53.4
94915,110217,1.10733,252409,288.153,72.8
77568,69369,1.06683,291309,473.089,59.3
66683,55199,1.04302,177934,193.132,75.6
82433,62666,1.20511,28205,2.05523,92.5
94549,93712,1.07223,1049025,834.374,47.8
64133,52805,1.02393,674158,661.245,63.3
93457,71657,1.06972,423895,104.209,47.9
81434,54979,0.999038,15324,2.86999,89.1
98583,47770,1.02253,72797,17.3812,81.4
67067,54974,1.03043,498365,308.511,69.9
74147,53902,1.05984,603403,666.276,65.2
71067,53806,0.945835,116979,93.445,69.2
59078,41186,1.21824,2168,0.715891,95.2
99738,71541,1.07662,7029,0.0545113,78.7
66901,44143,1.1047,9533,7.89327,94.8
58830,86575,1.40165,22398,4.62532,90.9
90304,64251,1.03872,9818605,1628.93,27.8
75059,56854,1.06287,2368139,1838.46,33.1
76209,83376,1.05883,662614,486.442,64.4
98204,82751,1.1194,713335,149.922,74.3
70454,46297,1.06584,121097,110.172,64.3
79091,67397,1.0786,120725,87.6479,78.2
66533,55199,1.04302,177934,193.132,75.6
76093,62066,1.01293,150934,144.685,76.6
62829,56862,1.45573,8457,11.9971,97.4
94159,,,,,
72153,36897,1.0354,17295,15.8939,94.1
78142,42032,0.935917,31861,27.9225,34.4
59421,48160,1.01896,81327,13.8546,87.4
77859,54201,1.26614,16622,14.0473,59.1
59417,31029,0.730892,13399,1.92468,30.7
58716,65648,1.11253,8962,1.75715,90.5
91945,74855,1.06446,3095313,509.33,48.5
58843,86575,1.40165,22398,4.62532,90.9
62260,53681,0.991401,270056,243.441,62.9
94098,113776,1.1914,718451,958.361,42.3
90501,64251,1.03872,9818605,1628.93,27.8
72712,64141,1.14061,221339,159.753,76.6
60639,62088,1.0323,5194675,2999.99,43.9
66548,50234,1.04471,10117,6.59506,96.1
58545,79890,1.19038,8424,3.44893,94.9
67840,50368,1.19093,2215,1.43662,88.8
75974,40764,1.12751,25448,21.809,65
99027,54852,1.04116,471221,120.052,86.7
67650,40769,0.831381,2597,1.7253,90.8
99011,54852,1.04116,471221,120.052,86.7
66959,48022,1.12493,4980,4.08088,97.4
68848,56952,1.084,46102,27.1831,89.2
76448,35325,0.976261,18583,14.2073,82.2
87119,51643,0.975476,662564,377.758,41.5
97148,59484,1.01646,99193,68.3639,79.1
90313,64251,1.03872,9818605,1628.93,27.8
93256,47518,0.97186,442179,59.3195,32.6
76087,74625,1.0911,116927,90.3823,85.3
71240,41314,0.93044,153720,170.646,59.6
62857,44432,0.9656,22140,18.538,93
97202,64337,1.16291,735334,767.333,72.1
58733,67753,1.24536,61675,13.2833,88.7
97005,78010,1.1181,529710,360.822,69.7
70632,55000,0.828266,6839,3.09905,94.5
71401,38854,0.957378,10407,10.1854,66.7
59018,49194,1.13624,15636,2.73274,95.2
92255,63948,0.992807,2189641,206.948,39.7
86331,50180,1.0396,211033,17.6051,82
98611,51752,1.01171,102410,42.318,85.8
90030,64251,1.03872,9818605,1628.93,27.8
90081,64251,1.03872,9818605,1628.93,27.8
80834,51046,1.09845,8270,2.28459,76.4
67459,48188,1.02412,6497,5.46051,88.2
70831,52719,1.02388,440171,676.86,47
89133,56802,0.905533,1951269,157.751,48
64688,47885,1.08223,15195,16.6161,94.7
80026,78642,1.08779,294567,237.398,79.4
81240,46296,1.09708,46824,18.7761,80.4
63764,42985,1.13594,12363,12.5733,97.4
79164,43157,1.05276,121073,87.061,49
75085,56854,1.06287,2368139,1838.46,33.1
80210,63793,1.25741,600158,2262.2,52.2
71019,33446,0.863877,9091,16.2493,58.4
97210,64337,1.16291,735334,767.333,72.1
97434,49958,1.04385,351715,39.367,84.7
72435,33935,1.0471,16083,16.3098,96.9
60160,62088,1.0323,5194675,2999.99,43.9
99645,75905,1.00551,88995,0.769073,82.8
62677,60466,1.03824,197465,132.1,82.5
58480,57064,1.22516,11066,3.41157,95.8
66094,48547,1.16029,9984,10.2849,84
61028,57083,1.01823,22678,19.9708,95.6
64439,76912,1.04597,89322,122.377,84.1
87941,39164,0.958198,209233,38.9272,30.1
71276,21161,0.78952,7759,12.7575,28.3
78351,55048,1.14072,340223,313.652,32.9
78371,42293,1.03399,250304,57.7676,3.3
59715,61499,1.10013,89513,16.7463,93.3
67051,54915,0.993327,24132,12.9058,91.3
77475,49504,1.07907,20874,16.0613,59.9
74050,49578,1.05082,69967,47.2506,78.4
73011,58177,1.15282,52431,31.8059,83.6
85005,61606,1.0036,3817117,288.05,58.7
90747,64251,1.03872,9818605,1628.93,27.8
59425,45458,1.11946,6153,1.66987,82.2
77360,46182,1.24288,45413,30.0104,72.3
85535,51352,1.1049,37220,5.64279,52.3
82648,60550,1.06614,75450,7.50777,89.1
63010,63030,0.996003,218733,203.593,95.4
68431,48096,1.22666,8363,8.64397,93.6
95075,81977,1.11785,55269,25.6441,38.3
93728,51261,0.990179,930450,99.6912,32.7
64835,46929,1.1107,117404,115.441,86
67221,54974,1.03043,498365,308.511,69.9
58433,59426,1.15616,4139,1.7076,97.9
72645,36390,1.13279,8195,8.00491,95.2
70801,52719,1.02388,440171,676.86,47
77867,54201,1.26614,16622,14.0473,59.1
99666,,,7459,0.0904214,2.7
99036,54852,1.04116,471221,120.052,86.7
